wals_code,iso_code,glottocode,Name,latitude,longitude,genus,family,macroarea,"100A Alignment of Verbal Person Marking","101A Expression of Pronominal Subjects","102A Verbal Person Marking","103A Third Person Zero of Verbal Person Marking","104A Order of Person Markers on the Verb","105A Ditransitive Constructions: The Verb ""Give""","106A Reciprocal Constructions","107A Passive Constructions","108A Antipassive Constructions","108B Productivity of the Antipassive Construction","109A Applicative Constructions","109B Other Roles of Applied Objects","10A Vowel Nasalization","10B Nasal Vowels in West Africa","110A Periphrastic Causative Constructions","111A Nonperiphrastic Causative Constructions","112A Negative Morphemes","113A Symmetric and Asymmetric Standard Negation","114A Subtypes of Asymmetric Standard Negation","115A Negative Indefinite Pronouns and Predicate Negation","116A Polar Questions","117A Predicative Possession","118A Predicative Adjectives","119A Nominal and Locational Predication","11A Front Rounded Vowels","120A Zero Copula for Predicate Nominals","121A Comparative Constructions","122A Relativization on Subjects","123A Relativization on Obliques","124A ""Want"" Complement Subjects","125A Purpose Clauses","126A ""When"" Clauses","127A Reason Clauses","128A Utterance Complement Clauses","129A Hand and Arm","12A Syllable Structure","130A Finger and Hand","130B Cultural Categories of Languages with Identity of ""Finger"" and ""Hand""","131A Numeral Bases","132A Number of Non-Derived Basic Colour Categories","133A Number of Basic Colour Categories","134A Green and Blue","135A Red and Yellow","136A M-T Pronouns","136B M in First Person Singular","137A N-M Pronouns","137B M in Second Person Singular","138A Tea","139A Irregular Negatives in Sign Languages","13A Tone","140A Question Particles in Sign Languages","141A Writing Systems","142A Para-Linguistic Usages of Clicks","143A Order of Negative Morpheme and Verb","143B Obligatory Double Negation","143C Optional Double Negation","143D Optional Triple Negation","143E Preverbal Negative Morphemes","143F Postverbal Negative Morphemes","143G Minor morphological means of signaling negation","144A Position of Negative Word With Respect to Subject, Object, and Verb","144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb","144C Languages with different word order in negative clauses","144D The Position of Negative Morphemes in SVO Languages","144E Multiple Negative Constructions in SVO Languages","144F Obligatory Double Negation in SVO languages","144G Optional Double Negation in SVO languages","144H NegSVO Order","144I SNegVO Order","144J SVNegO Order","144K SVONeg Order","144L The Position of Negative Morphemes in SOV Languages","144M Multiple Negative Constructions in SOV Languages","144N Obligatory Double Negation in SOV languages","144O Optional Double Negation in SOV languages","144P NegSOV Order","144Q SNegOV Order","144R SONegV Order","144S SOVNeg Order","144T The Position of Negative Morphemes in Verb-Initial Languages","144U Double negation in verb-initial languages","144V Verb-Initial with Preverbal Negative","144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object","144X Verb-Initial with Clause-Final Negative","144Y The Position of Negative Morphemes in Object-Initial Languages","14A Fixed Stress Locations","15A Weight-Sensitive Stress","16A Weight Factors in Weight-Sensitive Stress Systems","17A Rhythm Types","18A Absence of Common Consonants","19A Presence of Uncommon Consonants","1A Consonant Inventories","20A Fusion of Selected Inflectional Formatives","21A Exponence of Selected Inflectional Formatives","21B Exponence of Tense-Aspect-Mood Inflection","22A Inflectional Synthesis of the Verb","23A Locus of Marking in the Clause","24A Locus of Marking in Possessive Noun Phrases","25A Locus of Marking: Whole-language Typology","25B Zero Marking of A and P Arguments","26A Prefixing vs. Suffixing in Inflectional Morphology","27A Reduplication","28A Case Syncretism","29A Syncretism in Verbal Person/Number Marking","2A Vowel Quality Inventories","30A Number of Genders","31A Sex-based and Non-sex-based Gender Systems","32A Systems of Gender Assignment","33A Coding of Nominal Plurality","34A Occurrence of Nominal Plurality","35A Plurality in Independent Personal Pronouns","36A The Associative Plural","37A Definite Articles","38A Indefinite Articles","39A Inclusive/Exclusive Distinction in Independent Pronouns","39B Inclusive/Exclusive Forms in Pama-Nyungan","3A Consonant-Vowel Ratio","40A Inclusive/Exclusive Distinction in Verbal Inflection","41A Distance Contrasts in Demonstratives","42A Pronominal and Adnominal Demonstratives","43A Third Person Pronouns and Demonstratives","44A Gender Distinctions in Independent Personal Pronouns","45A Politeness Distinctions in Pronouns","46A Indefinite Pronouns","47A Intensifiers and Reflexive Pronouns","48A Person Marking on Adpositions","49A Number of Cases","4A Voicing in Plosives and Fricatives","50A Asymmetrical Case-Marking","51A Position of Case Affixes","52A Comitatives and Instrumentals","53A Ordinal Numerals","54A Distributive Numerals","55A Numeral Classifiers","56A Conjunctions and Universal Quantifiers","57A Position of Pronominal Possessive Affixes","58A Obligatory Possessive Inflection","58B Number of Possessive Nouns","59A Possessive Classification","5A Voicing and Gaps in Plosive Systems","60A Genitives, Adjectives and Relative Clauses","61A Adjectives without Nouns","62A Action Nominal Constructions","63A Noun Phrase Conjunction","64A Nominal and Verbal Conjunction","65A Perfective/Imperfective Aspect","66A The Past Tense","67A The Future Tense","68A The Perfect","69A Position of Tense-Aspect Affixes","6A Uvular Consonants","70A The Morphological Imperative","71A The Prohibitive","72A Imperative-Hortative Systems","73A The Optative","74A Situational Possibility","75A Epistemic Possibility","76A Overlap between Situational and Epistemic Modal Marking","77A Semantic Distinctions of Evidentiality","78A Coding of Evidentiality","79A Suppletion According to Tense and Aspect","79B Suppletion in Imperatives and Hortatives","7A Glottalized Consonants","80A Verbal Number and Suppletion","81A Order of Subject, Object and Verb","81B Languages with two Dominant Orders of Subject, Object, and Verb","82A Order of Subject and Verb","83A Order of Object and Verb","84A Order of Object, Oblique, and Verb","85A Order of Adposition and Noun Phrase","86A Order of Genitive and Noun","87A Order of Adjective and Noun","88A Order of Demonstrative and Noun","89A Order of Numeral and Noun","8A Lateral Consonants","90A Order of Relative Clause and Noun","90B Prenominal relative clauses","90C Postnominal relative clauses","90D Internally-headed relative clauses","90E Correlative relative clauses","90F Adjoined relative clauses","90G Double-headed relative clauses","91A Order of Degree Word and Adjective","92A Position of Polar Question Particles","93A Position of Interrogative Phrases in Content Questions","94A Order of Adverbial Subordinator and Clause","95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase","96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun","97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun","98A Alignment of Case Marking of Full Noun Phrases","99A Alignment of Case Marking of Pronouns","9A The Velar Nasal"
hol,hoo,holo1240,Holoholo,-5.16666666667,29.9166666667,Bantoid,Niger-Congo,,,,,,,,,,,,,,,,,,"1 Negative affix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 [Neg-V]",,,,"2 [Neg-V]","4 None","4 None","20 MorphNeg",,,"5 S[Neg-V]O",,,,"4 No NegSVO","2 Prefix&NoDoubleNeg","7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 SVO",,"1 SV","2 VO",,,,"2 Noun-Adjective","6 Mixed","2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,,,,,"4 VO and NRel","4 VO and NAdj",,,
hop,hop,hopi1249,Hopi,36.0,-110.0,Hopi,Uto-Aztecan,,,,,,,,"3 Mixed",,,,,,,,,,,,,,"1 Question particle",,"1 Verbal encoding","1 Different","4 Mid only","2 Possible",,,,,,,,,"1 Identical","3 Complex","2 Different",,,,,,,,,,,,,"2 Simple tone system",,,,"1 NegV",,,,"1 NegV","4 None","4 None","7 SONegV","3 Immed preverbal",,,,,,,,,,"3 SONegV",,,,"4 No NegSOV","4 No SNegOV","1 Word&NoDoubleNeg","11 NoSOVNeg",,,,,,,"1 No fixed stress","1 Left-edge: First or second","4 Long vowel or coda consonant","4 Undetermined","1 All present","1 None","3 Average",,,,,,,,,"2 Strongly suffixing","1 Productive full and partial reduplication",,,"2 Average (5-6)",,,,"2 Plural suffix",,,,,,,,"3 Average",,,,,,,,,,,"1 No voicing contrast",,"1 Case suffixes",,"4 One-th, two-th, three-th",,,,"3 Prefixes and suffixes",,,,"1 Other",,,,,,,,,,"2 Tense-aspect suffixes","2 Uvular stops only",,,,,,,,"2 Indirect only","4 Separate particle","4 None","2 Imperative","1 No glottalized consonants","2 Singular-plural pairs, no suppletion","1 SOV",,"1 SV","1 OV",,"1 Postpositions","1 Genitive-Noun","1 Adjective-Noun","1 Demonstrative-Noun","1 Numeral-Noun","1 No laterals",,,,,,,,"1 Degree word-Adjective","1 Initial","2 Not initial interrogative phrase",,"1 OV and Postpositions",,"1 OV and AdjN",,,
hpd,jup,hupd1244,Hup,0.166666666667,-69.25,Nadahup,Nadahup,,,,,,,,,,,,,,,,,,"1 Negative affix",,,,"4 Interrogative word order",,,,,,,,,,,,,,"2 Different",,"2 Different",,"6 Restricted",,,,,,,,,,,,,,"3 Other or none","4 [V-Neg]",,,,"4 None","2 [V-Neg]","4 None","20 MorphNeg",,,,,,,,,,,"6 SO[V-Neg]",,,,"4 No NegSOV","4 No SNegOV","8 No SONegV","2 Suffix&NoDoubleNeg",,,,,,,,,,,,,,,,,,,,,,"2 Strongly suffixing",,,,,,,,"8 Plural clitic",,,,,,,,,,,,,,,,,,,,,"6 Postpositional clitics",,,"1 No distributive numerals","1 Absent","2 Formally similar, without interrogative","4 No possessive affixes",,,,,"6 Highly differentiated","3 Marked by prefix",,,,,,,,"2 Tense-aspect suffixes",,,,,,,,,,,,,,,"1 SOV",,"1 SV","1 OV",,"1 Postpositions","1 Genitive-Noun","2 Noun-Adjective","1 Demonstrative-Noun","1 Numeral-Noun",,"2 Relative clause-Noun","1 Relative clause-Noun (RelN) dominant",,,,,,,"6 No question particle","1 Initial interrogative phrase","5 Mixed","1 OV and Postpositions","1 OV and RelN","2 OV and NAdj",,,"3 No velar nasal"
hre,hre,hree1244,Hre,14.6666666667,108.666666667,Bahnaric,Austro-Asiatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Words derived from Min Nan Chinese te",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrr,har,hara1271,Harari,9.25,42.1666666667,Semitic,Afro-Asiatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Productive full and partial reduplication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,hss,hars1241,Harsusi,20.0,56.5,Semitic,Afro-Asiatic,,,,,,,,,,,,,,"2 Contrast absent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 No velar nasal"
hsl,has,hais1244,Haisla,54.0,-128.75,"Northern Wakashan",Wakashan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Formally similar, without interrogative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htc,hus,huas1242,Huastec,22.0833333333,-99.3333333333,Mayan,Mayan,,,,,,,,,,,,,,,,,,"4 Negative word, unclear if verb or particle",,,,"6 Interrogative intonation only",,,,"1 None",,,,,,,,,,"2 Different","2 Moderately complex","2 Different",,,"5 5","3 6-6.5","2 Green/blue","1 Red vs. yellow",,,,,,,"1 No tones",,,,"1 NegV",,,,"1 NegV","4 None","4 None","2 SNegVO","3 Immed preverbal",,"2 SNegVO",,,,"4 No NegSVO","1 Word&NoDoubleNeg","7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,"1 No fixed stress","5 Unbounded: Stress can be anywhere","2 Long vowel","5 No rhythmic stress","1 All present","5 'Th' sounds","3 Average",,,,,,,,,"1 Little affixation","1 Productive full and partial reduplication",,,"2 Average (5-6)",,,,"2 Plural suffix",,,,"1 Definite word distinct from demonstrative","2 Indefinite word same as 'one'",,,"3 Average",,,,,,,"1 Interrogative-based",,,,"1 No voicing contrast",,"9 No case affixes or adpositional clitics",,,,,,,,,,"1 Other",,,,,,,,,,"5 No tense-aspect inflection","1 None",,,,,,,,,,,,"2 Ejectives only",,"2 SVO",,"2 VS","2 VO","1 VOX","2 Prepositions","2 Noun-Genitive","1 Adjective-Noun","1 Demonstrative-Noun","1 Numeral-Noun","2 /l/, no obstruent laterals","1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,"1 Degree word-Adjective","6 No question particle","1 Initial interrogative phrase","1 Initial subordinator word","4 VO and Prepositions","4 VO and NRel","3 VO and AdjN",,,
hua,ygr,yaga1260,Hua,-6.33333333333,145.333333333,"Eastern Highlands","Trans-New Guinea",,"2 Accusative","2 Subject affixes on verb","5 Both the A and P arguments","2 No zero realization","3 P precedes A",,,"2 Absent",,,,,,,,,"1 Negative affix",,,,"2 Interrogative verb morphology",,,,,,,,,,,,,,,,,,,,,,,"1 No M-T pronouns","1 No m in first person singular","1 No N-M pronouns","1 No m in second person singular",,,,,,,"3 [Neg-V]",,,,"2 [Neg-V]","4 None","4 None","20 MorphNeg",,,,,,,,,,,"5 SO[Neg-V]",,,,"4 No NegSOV","4 No SNegOV","2 Prefix&NoDoubleNeg","11 NoSOVNeg",,,,,,,,,,,,,,,,,,"3 Double marking","3 Double marking","3 Double-marking","2 Non-zero marking","3 Weakly suffixing",,,,,,,,,,,,,,,,,,"3 Three-way contrast",,,"6 No gender distinctions",,,,"2 No person marking","7 8-9 cases",,"4 Subtractive-quantitatively asymmetrical","1 Case suffixes","2 Differentiation",,,"1 Absent",,"3 Prefixes and suffixes","2 Absent","1 None reported","3 Three to five classes",,,,"8 No action nominals",,,,,,,"2 Tense-aspect suffixes",,,,,,,,,,,,,,,"1 SOV",,"1 SV","1 OV",,"1 Postpositions","1 Genitive-Noun","1 Adjective-Noun","1 Demonstrative-Noun","1 Numeral-Noun",,"2 Relative clause-Noun","1 Relative clause-Noun (RelN) dominant",,,,,,,"6 No question particle","2 Not initial interrogative phrase",,"1 OV and Postpositions","1 OV and RelN","1 OV and AdjN",,,
huc,huc,huaa1248,=|Hoan,-25.5,25.0,=|Hoan,Kxa,,,,,,,,,,,,,,,,,,,,,,"1 Question particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 NegV",,,,"1 NegV","4 None","4 None","2 SNegVO","3 Immed preverbal",,"2 SNegVO",,,,"4 No NegSVO","1 Word&NoDoubleNeg","7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 SVO",,"1 SV","2 VO",,"4 No dominant order","1 Genitive-Noun","2 Noun-Adjective","2 Noun-Demonstrative","2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,,"2 Not initial interrogative phrase",,"5 Other","4 VO and NRel","4 VO and NAdj",,,
hui,hch,huic1243,Huichol,22.0,-104.0,Corachol,Uto-Aztecan,,,,,,,"3 Secondary-object construction","4 Identical to reflexive",,,,,,,,,,"1 Negative affix","1 Symmetric","7 Non-assignable",,,,"3 Mixed","1 Different",,"1 Impossible",,,,,,,,,"1 Identical",,"2 Different",,,,,,,,,,,,,,,,,"3 [Neg-V]",,,,"2 [Neg-V]","4 None","4 None","20 MorphNeg",,,,,,,,,,,"5 SO[Neg-V]",,,,"4 No NegSOV","4 No SNegOV","2 Prefix&NoDoubleNeg","11 NoSOVNeg",,,,,,,,,,,,,,,,,,,,,,"4 Equal prefixing and suffixing","1 Productive full and partial reduplication",,,,,,,"2 Plural suffix",,,,,,,,,,,,,,,,,,,,,"1 Case suffixes","2 Differentiation",,,,,"1 Possessive prefixes",,,,,,,,,,,,,,"2 Tense-aspect suffixes",,"1 Second singular and second plural",,,,,,,,,,,,,"1 SOV",,"1 SV","1 OV",,,"1 Genitive-Noun",,,,,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,,"2 Not initial interrogative phrase",,,"2 OV and NRel",,,,
hum,huu,muru1274,"Huitoto (Murui)",-1.0,-73.5,Huitoto,Huitotoan,,,,,,,,,,,,,,,,,,"1 Negative affix",,,,,,,,"1 None",,,,,"4 Desiderative verbal affix",,,,,"2 Different","1 Simple","2 Different",,,,,,,,,,,,,"1 No tones",,,,"4 [V-Neg]",,,,"4 None","2 [V-Neg]","4 None","20 MorphNeg",,,,,,,,,,,"6 SO[V-Neg]",,,,"4 No NegSOV","4 No SNegOV","8 No SONegV","2 Suffix&NoDoubleNeg",,,,,,,,,,,"1 All present","5 'Th' sounds","2 Moderately small",,,,,,,,,"2 Strongly suffixing",,,,"2 Average (5-6)",,,,"2 Plural suffix",,,,,,"3 No inclusive/exclusive",,"2 Moderately low","3 No inclusive/exclusive",,,,,,,,,,"4 In both plosives and fricatives",,"1 Case suffixes",,,,,,,,,,"3 Missing /p/",,,,,,,,,,"2 Tense-aspect suffixes","1 None",,,"4 Neither type of system",,,,,,,,,"1 No glottalized consonants",,"1 SOV",,"1 SV","1 OV",,"1 Postpositions","1 Genitive-Noun","1 Adjective-Noun",,,"1 No laterals","2 Relative clause-Noun","1 Relative clause-Noun (RelN) dominant",,,,,,"1 Degree word-Adjective",,"2 Not initial interrogative phrase","2 Final subordinator word","1 OV and Postpositions","1 OV and RelN","1 OV and AdjN",,,
hun,hun,hung1274,Hungarian,47.0,20.0,Ugric,Uralic,,"2 Accusative","2 Subject affixes on verb","5 Both the A and P arguments","2 No zero realization","5 A and P are fused","1 Indirect-object construction",,"1 Present","3 No antipassive","4 no antipassive","8 No applicative construction","5 No applicative construction","2 Contrast absent",,"3 Both","2 Morphological but no compound","2 Negative particle","1 Symmetric","7 Non-assignable","1 Predicate negation also present","1 Question particle","1 Locational","2 Nonverbal encoding","2 Identical","2 High and mid","2 Possible","4 Particle","1 Relative pronoun","1 Relative pronoun","1 Subject is left implicit","3 Deranked","1 Balanced","1 Balanced","1 Balanced","2 Different","3 Complex","2 Different",,"1 Decimal",,,,,"2 M-T pronouns, paradigmatic","2 m in first person singular","1 No N-M pronouns","1 No m in second person singular","2 Words derived from Min Nan Chinese te",,"1 No tones",,,"2 Affective meanings","1 NegV",,,,"1 NegV","4 None","4 None","2 SNegVO","3 Immed preverbal","15 SVO/SOV, but SNegVO","10 SOV/SOV but SNegVO",,,,"4 No NegSVO","1 Word&NoDoubleNeg","7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,"2 Initial","8 Fixed stress (no weight-sensitivity)","2 Long vowel","1 Trochaic","1 All present","1 None","4 Moderately large","1 Exclusively concatenative","1 Monoexponential case","1 monoexponential TAM","3 4-5 categories per word","2 Dependent marking","1 Head marking","5 Inconsistent or other","2 Non-zero marking","2 Strongly suffixing","1 Productive full and partial reduplication","4 No syncretism","3 Not syncretic","3 Large (7-14)","1 None","1 No gender","1 No gender","2 Plural suffix","6 All nouns, always obligatory","4 Person-number stem","2 Unique affixal associative plural","1 Definite word distinct from demonstrative","1 Indefinite word distinct from 'one'","3 No inclusive/exclusive",,"3 Average","3 No inclusive/exclusive","2 Two-way contrast","1 Identical","6 Related for non-human reference","6 No gender distinctions","3 Multiple politeness distinctions","1 Interrogative-based","1 Identical","3 Pronouns only","8 10 or more cases","4 In both plosives and fricatives","2 Symmetrical","1 Case suffixes","3 Mixed","7 First, second, three-th","2 Marked by reduplication","2 Optional","2 Formally similar, without interrogative","2 Possessive suffixes","2 Absent","1 None reported","1 No possessive classification","2 None missing in /p t k b d g/","6 Highly differentiated","2 Without marking","7 Restricted","1 'And' different from 'with'","1 Identity","2 No grammatical marking","1 Present, no remoteness distinctions","2 No inflectional future","4 No perfect","2 Tense-aspect suffixes","1 None","5 No second-person imperatives","2 Normal imperative + special negative","1 Maximal system","2 Inflectional optative absent","1 Affixes on verbs","1 Verbal constructions","2 Overlap for either possibility or necessity","1 No grammatical evidentials","1 No grammatical evidentials","1 Tense","1 A regular and a suppletive form alternate","1 No glottalized consonants","1 None","7 No dominant order","1 SOV or SVO","1 SV","2 VO",,"1 Postpositions","1 Genitive-Noun","1 Adjective-Noun","1 Demonstrative-Noun","1 Numeral-Noun","2 /l/, no obstruent laterals","7 Mixed","2 RelN or NRel","2 NRel or RelN",,,,,"1 Degree word-Adjective",,"2 Not initial interrogative phrase","1 Initial subordinator word","3 VO and Postpositions","5 Other","3 VO and AdjN","2 Nominative - accusative (standard)","2 Nominative - accusative (standard)","3 No velar nasal"
hup,hup,hupa1239,Hupa,41.0833333333,-123.666666667,Athapaskan,Na-Dene,,,,,,,,,,,,,,,,,,"2 Negative particle",,,,,,"1 Verbal encoding","2 Identical","1 None","1 Impossible",,,,,,,,,"2 Different","3 Complex","1 Identical","1 Hunter-gatherers","1 Decimal",,,,,,,,,,,"1 No tones",,,,"1 NegV",,,,"1 NegV","4 None","4 None","21 Other","3 Immed preverbal",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 All present","1 None","4 Moderately large",,,,,,,,,"5 Weakly prefixing",,,,"1 Small (2-4)",,,,"9 No plural",,,,"2 Demonstrative word used as definite article",,,,"5 High",,,,,,,"1 Interrogative-based",,,,"1 No voicing contrast",,"1 Case suffixes","2 Differentiation",,,,,"1 Possessive prefixes",,,,"1 Other",,,,,,,,,,"4 Mixed type","2 Uvular stops only",,,,,,,,"3 Direct and indirect","2 Verbal affix or clitic","4 None","5 None (= no suppletive imperatives reported in the reference material)","2 Ejectives only","2 Singular-plural pairs, no suppletion","7 No dominant order",,"3 No dominant order","3 No dominant order","6 No dominant order","1 Postpositions","1 Genitive-Noun","2 Noun-Adjective","1 Demonstrative-Noun","1 Numeral-Noun","4 /l/ and lateral obstruent","1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,,"2 Not initial interrogative phrase",,"5 Other","5 Other","5 Other",,,
hve,huv,sanm1287,"Huave (San Mateo del Mar)",16.2166666667,-95.0,Huavean,Huavean,,,,,,,,,,,,,,,,,,"2 Negative particle","3 Both","1 A/Fin",,"1 Question particle",,,,"1 None",,,,,,,,,,"2 Different","2 Moderately complex","2 Different",,"2 Hybrid vigesimal-decimal","7 6","6 9-10","1 Green vs. blue","1 Red vs. yellow","1 No M-T pronouns","1 No m in first person singular","1 No N-M pronouns","2 m in second person singular",,,"2 Simple tone system",,,,"1 NegV",,,,"1 NegV","4 None","4 None","21 Other",,,"11 Other NegV",,,,,,"7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,,,,,"1 All present","5 'Th' sounds","3 Average","1 Exclusively concatenative","5 No case","2 TAM+agreement","3 4-5 categories per word","1 Head marking","1 Head marking","1 Head-marking","2 Non-zero marking","4 Equal prefixing and suffixing","2 Full reduplication only",,,"2 Average (5-6)",,,,"1 Plural prefix",,,,"1 Definite word distinct from demonstrative",,,,"3 Average",,,,,,,,,,"1 No morphological case-marking","2 In plosives alone","3 Additive-quantitatively asymmetrical","9 No case affixes or adpositional clitics","2 Differentiation",,,,,"1 Possessive prefixes","2 Absent","1 None reported","2 Two classes","4 Missing /g/",,,,,,,,,,"4 Mixed type","1 None",,,,,,,,,,,,"1 No glottalized consonants",,"2 SVO",,"2 VS","2 VO",,"2 Prepositions","2 Noun-Genitive","1 Adjective-Noun","1 Demonstrative-Noun",,"2 /l/, no obstruent laterals","1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,"1 Degree word-Adjective","1 Initial","1 Initial interrogative phrase","1 Initial subordinator word","4 VO and Prepositions","4 VO and NRel","3 VO and AdjN",,,
hwc,hwc,hawa1247,"Hawaiian Creole",21.5,-158.0,"Creoles and Pidgins",other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Unique affixal associative plural",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Grammatical marking","1 Present, no remoteness distinctions","2 No inflectional future","4 No perfect",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hwr,hac,gura1251,Hawrami,35.75,45.5,Iranian,Indo-European,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Prepositions",,"2 Noun-Adjective","1 Demonstrative-Noun","1 Numeral-Noun",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,,,,,"5 Other",,,,
hya,hay,haya1250,Haya,-2.0,31.5,Bantoid,Niger-Congo,,,"2 Subject affixes on verb",,,,,,,,,,,,,,,"1 Negative affix",,,,"6 Interrogative intonation only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 [Neg-V]",,,,"2 [Neg-V]","4 None","4 None","20 MorphNeg",,,"5 S[Neg-V]O",,,,"4 No NegSVO","2 Prefix&NoDoubleNeg","7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Plural prefix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Tense-aspect prefixes",,"4 Second person number-neutral","4 Special imperative + special negative",,,,,,,,,,,,"2 SVO",,"1 SV","2 VO",,"2 Prepositions",,"2 Noun-Adjective","2 Noun-Demonstrative","2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,"6 No question particle","2 Not initial interrogative phrase",,"4 VO and Prepositions","4 VO and NRel","4 VO and NAdj",,,
hyo,csh,asho1236,Hyow,22.0833333333,92.4166666667,Kuki-Chin,Sino-Tibetan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 Obligatory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
